OID_,Join_Count,FloodDistM,TARGET_FID,DEVELOPMEN,LATITUDE,LONGITUDE,STATE_NAME,DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,SFHA_TF,STATIC_BFE,V_DATUM,DEPTH,LEN_UNIT,VELOCITY,VEL_UNIT,AR_REVERT,AR_SUBTRV,BFE_REVERT,DEP_REVERT,DUAL_ZONE,SOURCE_CIT,GFID,Shape_Leng,Shape_Area,FldZone_YN,TRACT_2010,TRACT_2020,BLOCK_2010,BLOCK_2020
9692,1,9048.415858,9692,NY005020830,40.591368,-73.983861,NY,34017C,1.1.1.0,34017C_106,NP,AE, ,T,9.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,34017C_FIS1, ,1.643951157,0.003878029,No,36047038200.0,36047038200.0,360470382002000.0,360470382002000.0
9693,1,13011.60311,9693,NY005020950,40.655643,-73.884272,NY,34017C,1.1.1.0,34017C_106,NP,AE, ,T,9.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,34017C_FIS1, ,1.643951157,0.003878029,No,36047110600.0,36047110600.0,360471106002001.0,360471106002001.0
9694,1,3726.388595,9694,NY005000230,40.721251,-73.977566,NY,34017C,1.1.1.0,34017C_106,NP,AE, ,T,9.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,34017C_FIS1, ,1.643951157,0.003878029,No,36061002000.0,36061002000.0,360610020002000.0,360610020002000.0
9695,1,25389.8929,9695,NY005000550,40.610589,-73.749493,NY,34017C,1.1.1.0,34017C_106,NP,AE, ,T,9.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,34017C_FIS1, ,1.643951157,0.003878029,No,36081103202.0,36081103202.0,360811032021000.0,360811032021000.0
9696,1,3763.726167,9696,NY005000250,40.683627,-73.988248,NY,34017C,1.1.1.0,34017C_106,NP,AE, ,T,9.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,34017C_FIS1, ,1.643951157,0.003878029,No,36047007100.0,36047007100.0,360470071003000.0,360470071003000.0
9697,1,5156.146819,9697,NY005000260,40.774797,-73.934216,NY,34017C,1.1.1.0,34017C_106,NP,AE, ,T,9.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,34017C_FIS1, ,1.643951157,0.003878029,No,36081008700.0,36081008700.0,360810087003001.0,360810087003001.0
9698,1,3611.51594,9698,NY005010600,40.717474,-73.979991,NY,34017C,1.1.1.0,34017C_106,NP,AE, ,T,9.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,34017C_FIS1, ,1.643951157,0.003878029,No,36061001002.0,36061001002.0,360610010022001.0,360610010022001.0
9699,1,407790.574,9699,CA019000150,34.11589,-117.23692,CA,32017C,1.1.1.0,32017C_895,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,32017C_FIRM1, ,0.039998079,2.09848e-05,No,6071007605.0,6071007605.0,60710076052000.0,60710076052000.0
9700,1,11363.65031,9700,LA023000005,31.315384,-92.488362,LA,22043C,1.1.1.0,22043C_232,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22043C_FIRM1,ae4110ef-c06a-4d84-be86-327742463285,3.70796122,0.010275949,No,22079013800.0,22079013800.0,220790138002014.0,220790138002014.0
9701,1,415263.1384,9701,CA019000160,34.073634,-117.315842,CA,32017C,1.1.1.0,32017C_895,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,32017C_FIRM1, ,0.039998079,2.09848e-05,No,6071007002.0,6071007002.0,60710070021011.0,60710070021011.0
9702,1,173.340485,9702,MI010000006,42.1091,-86.4402,MI,26021C,1.1.1.0,26021C_1873,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,0.43896209,7.64409e-05,No,26021000300.0,26021000300.0,260210003001025.0,260210003001025.0
9703,1,110887.0488,9703,RQ005004008,18.2342,-66.0348,PR,780000,1.1.1.0,780000_607,NP,AE, ,T,16.0,LOCAL TIDAL DATUM,-9999,Feet,-9999, , , ,-9999,-9999, ,780000_FIS2,c4d2dc2f-44fb-4578-8aaf-b595d5af4abb,0.004952141,2.149e-07,No,72025201000.0,72025201000.0,720252010002024.0,720252010002024.0
9704,1,56269.88961,9704,AR076000001,34.5425,-93.644,AR,05061C,1.1.1.0,05061C_348,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,05061C_STUDY1, ,0.198414479,0.00024875,No,5097953000.0,5097953000.0,50979530002034.0,50979530002034.0
9705,1,1076.167361,9705,AR094000001,34.355116,-92.792945,AR,05059C,1.1.1.0,05059C_396,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,05059C_STUDY1, ,0.015205483,4.40262e-06,No,5059020400.0,5059020400.0,50590204005027.0,50590204005027.0
9706,1,2232.984439,9706,AR146000001,35.22997,-91.664643,AR,05145C,1.1.1.0,05145C_4558,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,05145C_STUDY1,b28549fd-1760-4636-bc8a-03e016b44512,0.316158076,0.000365435,No,5145071101.0,5145071101.0,51450711012048.0,51450711012048.0
9707,1,305611.9012,9707,CA001000963,37.782118,-122.428217,CA,32029C,1.1.1.0,32029C_2,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,32029C_FIRM1,3f60e010-7a0d-494c-9305-af47ad09d83c,0.001180256,6.477e-08,No,6075015900.0,6075015900.0,60750159002005.0,60750159002005.0
9708,1,223854.9087,9708,CA024000245,37.926591,-121.263621,CA,32029C,1.1.1.0,32029C_2,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,32029C_FIRM1,3f60e010-7a0d-494c-9305-af47ad09d83c,0.001180256,6.477e-08,No,6077002202.0,6077002202.0,60770022023000.0,60770022023000.0
9709,1,216535.614,9709,CA024000243,38.1491,-121.4707,CA,32029C,1.1.1.0,32029C_2,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,32029C_FIRM1,3f60e010-7a0d-494c-9305-af47ad09d83c,0.001180256,6.477e-08,No,6077004001.0,6077004001.0,60770040011026.0,60770040011026.0
9710,1,243059.2482,9710,CA026000001,37.314945,-121.014799,CA,32021C,1.1.1.0,32021C_2031,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,32021C_FIRM1,20121116_2,0.168713524,0.000154307,No,6099003501.0,6099003501.0,60990035012007.0,60990035012007.0
9711,1,5719.88292,9711,DC001005280,38.869283,-76.968961,DC,51013C,1.1.1.0,51013C_156,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,51013C_STUDY1,05486e10-5637-4bd2-92d0-6ee79c048650,0.335716174,0.000143468,No,11001007604.0,11001007604.0,110010076041007.0,110010076041007.0
9712,1,3413.900325,9712,DC001005450,38.856932,-76.99304,DC,51013C,1.1.1.0,51013C_156,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,51013C_STUDY1,05486e10-5637-4bd2-92d0-6ee79c048650,0.335716174,0.000143468,No,11001007406.0,11001007406.0,110010074061001.0,110010074061001.0
9713,1,28669.39435,9713,GA101000001,31.448851,-83.523751,GA,13071C,1.1.1.0,13071C_3,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,13071C_STUDY1,20130706BAKER2,0.016738722,1.13957e-05,No,13277960700.0,13277960700.0,132779607001036.0,132779607001036.0
9714,1,133.284255,9714,IN025000001,38.440896,-85.670711,IN,18019C,1.1.1.0,18019C_440,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,18019C_FIRM1,20150408,0.059517609,1.07334e-05,No,18019050903.0,18019050903.0,180190509032005.0,180190509032005.0
9715,1,4.345746431,9715,LA001005706,29.963749,-90.074267,LA,22071C,1.1.1.0,22071C_10515,NP,AE, ,T,-1.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,22071C_STUDY13,0697272b-b9a1-4de0-8722-710b95df5eb9,0.44052165,3.94142e-05,No,22071004402.0,22071004402.0,220710044022010.0,220710044022010.0
9716,1,0.0,9716,LA001007502,29.951925,-90.09501,LA,22071C,1.1.1.0,22071C_10506,NP,AE, ,T,-1.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,22071C_STUDY13,0697272b-b9a1-4de0-8722-710b95df5eb9,1.157413359,0.000347721,Yes,22071006900.0,22071006900.0,220710069002001.0,220710069002001.0
9717,1,0.0,9717,KY024000001,37.243338,-83.17931,KY,21193C,1.1.1.0,21193C_26,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,21193C_STUDY1, ,0.263610467,4.98321e-05,Yes,21193970601.0,21193970601.0,211939706012005.0,211939706012005.0
9718,1,639.998108,9718,LA002002500,32.539186,-93.774925,LA,22017C,1.1.1.0,22017C_7427,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22017C_FIRM1,20140508,0.065496042,9.92209e-06,No,22017024602.0,22017024602.0,220170246025014.0,220170246025014.0
9719,1,13784.01544,9719,LA094000200,29.909788,-90.387469,LA,22095C,1.1.1.0,22095C_191,NP,AE, ,T,5.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,22095C_STUDY1, ,0.111489358,0.000271912,No,22089062800.0,22089062800.0,220890628003001.0,220890628003001.0
9720,1,2046.168466,9720,LA092000001,30.053,-90.7061,LA,22093C,1.1.1.0,22093C_6628,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22093C_FIRM1,20110704,0.07488027,0.000148812,No,22093040200.0,22093040200.0,220930402002004.0,220930402002004.0
9721,1,104665.8969,9721,MA013000001,42.371368,-71.234557,MA,25007C,1.1.1.0,25007C_409,NP,AE, ,T,12.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,25007C_STUDY1,275a8baa-7cf7-4855-a7b8-2a78d0f92a04,0.119942238,3.4304e-05,No,25017368500.0,25017368500.0,250173685001000.0,250173685001000.0
9722,1,30043.19555,9722,OK137000001,34.317,-95.146,OK,40089C,1.1.1.0,40089C_659,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,40089C_STUDY1, ,0.041164754,6.74374e-05,No,40127097800.0,40127097800.0,401270978002069.0,401270978002069.0
9723,1,41488.54674,9723,NC028000001,35.372887,-78.548472,NC,37105C,1.1.1.0,37105C_150,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37105C_STUDY1,84bd0174-41ee-466e-9472-7a368d462886,3.343235204,0.002500765,No,37101041402.0,37101041402.0,371010414023030.0,371010414023030.0
9724,1,113371.8151,9724,OR006000400,44.05711,-123.087877,OR,41071C,1.1.1.0,41071C_92,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,41071C_FIRM1,STARR_Blackout_2,3.659432192,0.007685469,No,41039004000.0,41039004000.0,410390040001007.0,410390040001007.0
9725,1,944.9779604,9725,PA059000003,41.445572,-79.67814,PA,42121C,1.1.1.0,42121C_386,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,42121C_STUDY1,20140116,0.01777188,5.501e-07,No,42121201100.0,42121201100.0,421212011002004.0,421212011002004.0
9726,1,24090.75267,9726,TX008000006,27.765073,-97.412037,TX,48273C,1.1.1.0,48273C_541,NP,AE, ,T,8.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,48273C_STUDY1,20140317,0.110422734,9.38248e-05,No,48355001500.0,48355001500.0,483550015002024.0,483550015002024.0
9727,1,23710.43092,9727,TX008000007,27.76061,-97.414243,TX,48273C,1.1.1.0,48273C_541,NP,AE, ,T,8.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,48273C_STUDY1,20140317,0.110422734,9.38248e-05,No,48355001500.0,48355001500.0,483550015003019.0,483550015003019.0
9728,1,26373.69631,9728,PA006000807,40.46907,-80.062122,PA,42129C,1.1.1.0,42129C_2827,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,42129C_STUDY1,20160202,0.33934454,0.000102356,No,42003464400.0,42003464400.0,420034644001043.0,420034644001043.0
9729,1,12932.30584,9729,TX034000004,29.912,-93.9429,TX,22023C,1.1.1.0,22023C_893,NP,AE, ,T,10.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,22023C_STUDY1,20121116_2,8.33620202,0.033599341,No,48245006800.0,48245006800.0,482450068001006.0,482450068001006.0
9730,1,23402.08524,9730,TX008000004,27.757806,-97.413673,TX,48273C,1.1.1.0,48273C_541,NP,AE, ,T,8.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,48273C_STUDY1,20140317,0.110422734,9.38248e-05,No,48355001500.0,48355001500.0,483550015001010.0,483550015001010.0
9731,1,23857.9702,9731,TX008000005,27.759977,-97.419891,TX,48273C,1.1.1.0,48273C_541,NP,AE, ,T,8.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,48273C_STUDY1,20140317,0.110422734,9.38248e-05,No,48355001500.0,48355001500.0,483550015001004.0,483550015001004.0
9732,1,24729.81532,9732,AL086000002,33.824831,-86.748221,AL,01043C,1.1.1.0,01043C_2136,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,01043C_STUDY1,22cd6ab7-86a3-4973-8d16-aaee42d34057,0.183954066,7.19869e-05,No,1073011303.0,1073011303.0,10730113031004.0,10730113031004.0
9733,1,513.824051,9733,AL008000002,32.4246,-87.0574,AL,01047C,1.1.1.0,01047C_83,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,01047C_STUDY1,20140903,0.040625263,6.4318e-06,No,1047956800.0,1047956800.0,10479568002010.0,10479568002010.0
9734,1,7900.240839,9734,AL007000010,31.218219,-85.396166,AL,01045C,2.3.2.1,01045C_123,SFHAs WITH HIGH FLOOD RISK,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999,F,01045C_FIRM3,bf4addc7-0ddb-43b6-99bd-e5f3cbc59385,0.000374953,5.92e-09,No,1069041200.0,1069041200.0,10690412001021.0,10690412001021.0
9735,1,1655.87025,9735,AR038000001,35.142643,-93.93056,AR,05083C,1.1.1.0,05083C_12,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,05083C_STUDY1,20110602,0.205608799,0.000595913,No,5083950500.0,5083950500.0,50839505002022.0,50839505002022.0
9736,1,23.56378461,9736,AR064000003,35.272446,-90.457744,AR,05035C,1.1.1.0,05035C_50,NP,AE, ,T,205.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,05035C_STUDY1,20110503,0.542676243,0.000371842,No,5035031100.0,5035031100.0,50350311002024.0,50350311002024.0
9737,1,488766.4703,9737,CA004000228,33.775864,-118.274929,CA,32017C,1.1.1.0,32017C_895,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,32017C_FIRM1, ,0.039998079,2.09848e-05,No,6037294900.0,6037294900.0,60372949001013.0,60372949001013.0
9738,1,239663.9506,9738,CA028000004,36.867838,-120.4611,CA,32021C,1.1.1.0,32021C_2031,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,32021C_FIRM1,20121116_2,0.168713524,0.000154307,No,6019008404.0,6019008404.0,60190084042010.0,60190084042010.0
9739,1,145826.8488,9739,CO007000001,37.9564,-102.1543,CO,20175C,1.1.1.0,20175C_91,NP,AE, ,T,2849.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,20175C_BASE16,433f81ff-f8d3-433e-bef1-de2e8c74f9dc,0.018467859,2.31618e-05,No,8099000600.0,8099000600.0,80990006001240.0,80990006001240.0
9740,1,59868.94152,9740,CT003000006,41.759092,-72.670503,CT,90149,1.1.1.0,090149_965,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,090149_STUDY1, ,0.007962877,1.37597e-06,No,9110500500.0,9110500500.0,90035005001002.0,90035005001002.0
9741,1,147601.3026,9741,CO016333333,40.007108,-105.248153,CO,56001C,1.1.1.0,56001C_6270,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,56001C_STUDY1,77ff64ba-e446-47e6-a663-f240ca52e306,0.135743847,1.88343e-05,No,8013012608.0,8013012608.0,80130126081019.0,80130126081019.0
9742,1,57807.02624,9742,CT003000035,41.7887,-72.6753,CT,90149,1.1.1.0,090149_965,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,090149_STUDY1, ,0.007962877,1.37597e-06,No,9110501300.0,9110501300.0,90035013001003.0,90035013001003.0
9743,1,28499.0952,9743,CT031000001,41.8186,-73.1108,CT,90149,1.1.1.0,090149_983,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,090149_STUDY1, ,0.012967897,8.30424e-06,No,9160310100.0,9160310100.0,90053101003005.0,90053101003005.0
9744,1,4341.50186,9744,GA180000001,33.564594,-84.574099,GA,13113C,1.1.1.0,13113C_900,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,13113C_FIRM1,e5694756-0a8e-414f-83d3-dfcee8afd0fb,0.016067999,2.34537e-06,No,13121010519.0,13121010519.0,131210105191000.0,131210105191000.0
9745,1,354.4645649,9745,GA138000001,31.040321,-83.089564,GA,13173C,1.1.1.0,13173C_825,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,13173C_STUDY2, ,0.105988096,8.71309e-05,No,13173950201.0,13173950201.0,131739502013017.0,131739502013017.0
9746,1,21474.46103,9746,GA194000001,32.180178,-82.668504,GA,13279C,1.1.1.0,13279C_3365,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,13279C_STUDY3, ,0.1388257,6.21224e-05,No,13309780100.0,13309780100.0,133097801001042.0,133097801001042.0
9747,1,64618.58723,9747,IL002079000,41.805314,-87.609107,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031843600.0,17031843600.0,170318436002021.0,170318436002021.0
9748,1,72719.55841,9748,IL002061000,41.852899,-87.701113,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031841700.0,17031841700.0,170318417001003.0,170318417001003.0
9749,1,66277.21626,9749,IL002127000,41.820599,-87.627558,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031380600.0,17031380600.0,170313806004004.0,170313806004004.0
9750,1,69169.74313,9750,IL002063000,41.859675,-87.656252,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031310600.0,17031310600.0,170313106001001.0,170313106001001.0
9751,1,66923.60766,9751,IL002135000,41.853863,-87.629896,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031330200.0,17031330200.0,170313302001000.0,170313302001000.0
9752,1,70668.23842,9752,IL002074000,41.931314,-87.654012,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031070400.0,17031070400.0,170310704001000.0,170310704001000.0
9753,1,63412.66275,9753,IL002082000,41.778679,-87.596223,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031834400.0,17031834400.0,170318344001005.0,170318344001005.0
9754,1,70801.298,9754,IL002121000,41.883249,-87.6708,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031280400.0,17031280400.0,170312804001031.0,170312804001031.0
9755,1,785.3807646,9755,IL004000001,39.82237,-89.647244,IL,17167C,2.3.3.0,17167C_297,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17167C_LOMC2,74d82ebc-5be8-4f22-88c2-3dc058f35673,0.015034119,4.07986e-06,No,17167000400.0,17167000400.0,171670004002019.0,171670004002019.0
9756,1,9410.809189,9756,IL015001300,38.91253,-90.167027,IL,17083C,1.1.1.0,17083C_284,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17083C_STUDY1, ,0.449051474,0.001047598,No,17119402100.0,17119402100.0,171194021001007.0,171194021001007.0
9757,1,18599.8143,9757,IN017000002,39.779124,-86.172177,IN,18011C,1.1.1.0,18011C_647,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,18011C_STUDY19,16fdbf2e-96e0-4168-aedb-be7b964dd21c,0.003412048,5.2728e-07,No,18097353500.0,18097353500.0,180973535001005.0,180973535001005.0
9758,1,119.4695473,9758,IL097000001,40.632861,-91.177134,IL,17067C,1.1.1.0,17067C_169,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17067C_STUDY1, ,0.060370251,3.08259e-05,No,17067953900.0,17067953900.0,170679539001067.0,170679539001067.0
9759,1,28970.96594,9759,IL006000007,40.126319,-88.230268,IL,17041C,1.1.1.0,17041C_75,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17041C_FIS4,15620f84-7625-4eca-b48f-5f28ccbba60f,0.056981842,3.738e-05,No,17019000200.0,17019000200.0,170190002001009.0,170190002001009.0
9760,1,70240.00684,9760,IL026000006,42.384419,-87.864978,IL,17007C,1.1.1.0,17007C_473,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17007C_STUDY1,STARR_Blackout_2,0.005127949,8.4906e-07,No,17097861804.0,17097861804.0,170978618041012.0,170978618041012.0
9761,1,27375.45873,9761,IL118000001,38.088637,-88.541426,IL,17165C,1.1.1.0,17165C_8,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17165C_STUDY1,20140918,0.11987751,9.45031e-05,No,17065973100.0,17065973100.0,170659731003064.0,170659731003064.0
9762,1,19364.65596,9762,IN032000001,38.9846,-86.9019,IN,18055C,1.1.1.0,18055C_262,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,18055C_STUDY8,20141211,0.181680083,0.000102679,No,18055955300.0,18055955300.0,180559553001032.0,180559553001032.0
9763,1,1457.646805,9763,IN016000025,37.972243,-87.559996,IN,21101C,1.1.1.0,21101C_872,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,21101C_STUDY1,21a93b85-32fc-482c-89da-cb018e713da4,0.839147327,0.010109261,No,18163001700.0,18163001700.0,181630017001014.0,181630017001014.0
9764,1,27714.71491,9764,IL006000001,40.113941,-88.236842,IL,17041C,1.1.1.0,17041C_75,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17041C_FIS4,15620f84-7625-4eca-b48f-5f28ccbba60f,0.056981842,3.738e-05,No,17019000302.0,17019000302.0,170190003021013.0,170190003021013.0
9765,1,20025.07205,9765,IN017000001,39.774634,-86.149282,IN,18011C,1.1.1.0,18011C_647,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,18011C_STUDY19,16fdbf2e-96e0-4168-aedb-be7b964dd21c,0.003412048,5.2728e-07,No,18097354201.0,18097354201.0,180973542011000.0,180973542011000.0
9766,1,3064.944902,9766,LA069000001,30.480534,-92.839541,LA,22003C,1.1.1.0,22003C_562,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22003C_STUDY1,20110317,3.284438731,0.019344117,No,22003950502.0,22003950502.0,220039505022044.0,220039505022044.0
9767,1,13174.37966,9767,LA044000001,29.787697,-90.827594,LA,22093C,1.1.1.0,22093C_6075,NP,AE, ,T,3.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,22093C_FIRM1,20110704,0.847946234,0.008466839,No,22057020100.0,22057020100.0,220570201001059.0,220570201001059.0
9768,1,640.2813781,9768,KY015000008,39.085396,-84.496327,KY,21117C,1.1.1.0,21117C_21117C_540,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,21117C_21117C_STUDY3,20150612,0.356266357,0.000452821,No,21037050600.0,21037050600.0,210370506001005.0,210370506001005.0
9769,1,83706.60495,9769,MD014000001,38.377588,-75.614324,MD,34009C,1.1.1.0,34009C_2110,NP,AE, ,T,8.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,34009C_STUDY5,ac5cf035-9624-4fbc-bdd5-0bea993e7d9e,0.096291057,5.45716e-05,No,24045010200.0,24045010200.0,240450102003024.0,240450102003024.0
9770,1,100525.3887,9770,MA003000342,42.372737,-71.092257,MA,25007C,1.1.1.0,25007C_409,NP,AE, ,T,12.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,25007C_STUDY1,275a8baa-7cf7-4855-a7b8-2a78d0f92a04,0.119942238,3.4304e-05,No,25017352700.0,25017352700.0,250173527002005.0,250173527002005.0
9771,1,34190.7566,9771,MN192000001,45.903929,-95.349319,MN,27145C,1.1.1.0,27145C_1215,NP,AE, ,T,1232.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,27145C_STUDY2,8dadc903-144d-4406-8251-40a5fcb68049,0.206082555,0.000373097,No,27041450601.0,27041450601.0,270414506011005.0,270414506011005.0
9772,1,15987.60039,9772,MI112000001,43.907662,-85.265868,MI,26035C,1.1.1.0,26035C_479,NP,AE, ,T,1053.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,26035C_FIS1, ,0.091957038,0.000211164,No,26133970400.0,26133970400.0,261339704003001.0,261339704003001.0
9773,1,94329.61535,9773,MI022000001,45.064888,-83.434877,MI,26033C,1.1.1.0,26033C_32,NP,AE, ,T,584.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,26033C_STUDY1,20141008,6.673265933,0.065402527,No,26007000400.0,26007000400.0,260070004001009.0,260070004001009.0
9774,1,46486.60293,9774,MN211000001,44.847301,-93.783294,MN,27123C,1.1.1.0,27123C_479,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,27123C_FIRM1,20150827,0.481736136,0.000711483,No,27019090303.0,27019090303.0,270190903032043.0,270190903032043.0
9775,1,828.6487286,9775,MO064000001,36.588641,-89.525719,MO,21075C,1.1.1.0,21075C_1611,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,21075C_STUDY1,20110524,0.437543277,0.00421485,No,29143960300.0,29143960300.0,291439603004021.0,291439603004021.0
